Date,Quant Model NAV
2016-10-27,718.7651973
2016-10-28,723.4839541
2016-10-31,724.495733
2016-11-01,724.5859925
2016-11-02,717.3935286
2016-11-03,713.2415754
2016-11-04,708.3484433
2016-11-07,710.1832136
2016-11-08,712.4015356
2016-11-09,696.7608137
2016-11-10,696.5566043
2016-11-11,670.4797308
2016-11-14,670.4797308
2016-11-15,646.8248703
2016-11-16,653.3300763
2016-11-17,649.9497531
2016-11-18,648.095405
2016-11-21,635.9536197
2016-11-22,642.6893191
2016-11-23,647.7830174
2016-11-24,648.1944804
2016-11-25,660.5866947
2016-11-28,660.7829776
2016-11-29,665.025159
2016-11-30,672.0681145
2016-12-01,669.9386853
2016-12-02,661.0603109
2016-12-05,664.9012815
2016-12-06,665.5037918
2016-12-07,663.9676814
2016-12-08,675.0545294
2016-12-09,673.7597099
2016-12-12,663.6451883
2016-12-13,665.2613028
2016-12-14,661.0549701
2016-12-15,661.747892
2016-12-16,662.3274225
2016-12-19,656.6653649
2016-12-20,652.3873807
2016-12-21,652.3037018
2016-12-22,645.3872694
2016-12-23,646.67461
2016-12-26,637.7456678
2016-12-27,646.998825
2016-12-28,650.7173694
2016-12-29,659.4835987
2016-12-30,664.797721
2017-01-02,666.2428158
2017-01-03,667.3521522
2017-01-04,670.3388141
2017-01-05,675.9203351
2017-01-06,674.033486
2017-01-09,674.044186
2017-01-10,677.656625
2017-01-11,684.6960156
2017-01-12,684.0647839
2017-01-13,683.6514161
2017-01-16,686.0309274
2017-01-17,687.375154
2017-01-18,690.365274
2017-01-19,690.6680375
2017-01-20,685.3681549
2017-01-23,688.177085
2017-01-24,695.0681786
2017-01-25,701.6504393
2017-01-26,701.6504393
2017-01-27,702.7805764
2017-01-30,702.9872096
2017-01-31,694.9785986
2017-02-01,707.1199059
2017-02-02,712.4671643
2017-02-03,713.1335779
2017-02-06,716.9871111
2017-02-07,715.6513785
2017-02-08,717.6961262
2017-02-09,720.0589568
2017-02-10,722.2494455
2017-02-13,722.9378747
2017-02-14,719.5437068
2017-02-15,713.2259235
2017-02-16,722.9565023
2017-02-17,725.2444725
2017-02-20,728.9816764
2017-02-21,733.1544445
2017-02-22,727.3766193
2017-02-23,728.003777
2017-02-24,728.003777
2017-02-27,726.9898724
2017-02-28,727.527607
2017-03-01,730.2293387
2017-03-02,724.8424235
2017-03-03,725.7092649
2017-03-06,727.1706227
2017-03-07,728.0314556
2017-03-08,727.0017358
2017-03-09,727.4521735
2017-03-10,727.1627778
2017-03-13,727.1627778
2017-03-14,738.5148796
2017-03-15,743.2926486
2017-03-16,750.4078125
2017-03-17,754.1080958
2017-03-20,754.3556371
2017-03-21,753.6037909
2017-03-22,747.5377842
2017-03-23,751.4187953
2017-03-24,750.6546653
2017-03-27,747.7441374
2017-03-28,753.7300767
2017-03-29,753.5602095
2017-03-30,756.1874987
2017-03-31,755.7706199
2017-04-03,758.195468
2017-04-04,758.195468
2017-04-05,758.5921606
2017-04-06,759.3578856
2017-04-07,757.7357662
2017-04-10,759.5799581
2017-04-11,763.4081475
2017-04-12,763.4076677
2017-04-13,759.3813549
2017-04-14,759.3813549
2017-04-17,756.953605
2017-04-18,752.6315283
2017-04-19,753.5850942
2017-04-20,756.5178544
2017-04-21,756.4089483
2017-04-24,763.1753586
2017-04-25,773.2547825
2017-04-26,776.8881026
2017-04-27,774.8257774
2017-04-28,770.2815215
2017-05-01,770.2815215
2017-05-02,772.5923373
2017-05-03,773.3339754
2017-05-04,775.7005233
2017-05-05,768.1591428
2017-05-08,771.4369985
2017-05-09,772.3208693
2017-05-10,782.0675315
2017-05-11,786.2824013
2017-05-12,781.8908901
2017-05-15,783.1024934
2017-05-16,787.6701521
2017-05-17,784.3445286
2017-05-18,776.2921203
2017-05-19,772.4101303
2017-05-22,770.7887896
2017-05-23,766.2470711
2017-05-24,762.5811844
2017-05-25,773.2488975
2017-05-26,781.7026664
2017-05-29,780.7668671
2017-05-30,783.3475529
2017-05-31,785.0347833
2017-06-01,787.9213555
2017-06-02,795.0370567
2017-06-05,803.3371034
2017-06-06,800.6479405
2017-06-07,800.5629633
2017-06-08,800.7845635
2017-06-09,800.5918863
2017-06-12,796.0544655
2017-06-13,796.8774327
2017-06-14,795.0642138
2017-06-15,794.2823333
2017-06-16,794.160598
2017-06-19,796.6817975
2017-06-20,796.6928451
2017-06-21,795.1924907
2017-06-22,794.545262
2017-06-23,789.396378
2017-06-26,789.396378
2017-06-27,783.8968064
2017-06-28,785.0842268
2017-06-29,787.4559269
2017-06-30,791.6535448
2017-07-03,799.4867526
2017-07-04,797.3774704
2017-07-05,799.6009918
2017-07-06,800.7262315
2017-07-07,798.9464335
2017-07-10,807.8789735
2017-07-11,807.8030237
2017-07-12,809.3554909
2017-07-13,814.9833325
2017-07-14,813.3719961
2017-07-17,815.5397385
2017-07-18,814.450287
2017-07-19,821.670883
2017-07-20,821.2591869
2017-07-21,826.6894954
2017-07-24,828.4036608
2017-07-25,829.7903106
2017-07-26,833.8118004
2017-07-27,836.2337394
2017-07-28,838.8659645
2017-07-31,841.4688334
2017-08-01,845.3350092
2017-08-02,843.3148745
2017-08-03,838.7742499
2017-08-04,846.9218674
2017-08-07,849.9730535
2017-08-08,841.6311334
2017-08-09,831.7493015
2017-08-10,824.1342382
2017-08-11,822.1134133
2017-08-14,830.8364807
2017-08-15,830.8364807
2017-08-16,839.926168
2017-08-17,838.5434397
2017-08-18,834.6784006
2017-08-21,827.1748996
2017-08-22,826.4798323
2017-08-23,832.3261045
2017-08-24,834.0867751
2017-08-25,834.0867751
2017-08-28,841.3237093
2017-08-29,833.1342681
2017-08-30,840.2633254
2017-08-31,841.8232491
2017-09-01,850.7749945
2017-09-04,844.0832181
2017-09-05,849.267041
2017-09-06,848.7359085
2017-09-07,855.8682756
2017-09-08,852.3143339
2017-09-11,858.8025213
2017-09-12,860.7823158
2017-09-13,859.6476658
2017-09-14,861.6306506
2017-09-15,861.7736973
2017-09-18,870.7401038
2017-09-19,869.2073357
2017-09-20,867.3838378
2017-09-21,867.4037079
2017-09-22,854.2107369
2017-09-25,845.6946264
2017-09-26,844.9379896
2017-09-27,835.5962816
2017-09-28,837.2541372
2017-09-29,839.5027163
2017-10-02,839.5027163
2017-10-03,848.6154987
2017-10-04,849.6968963
2017-10-05,847.2271844
2017-10-06,852.956927
2017-10-09,856.1438728
2017-10-10,859.9294072
2017-10-11,855.447929
2017-10-12,863.4825068
2017-10-13,866.089746
2017-10-16,867.2882851
2017-10-17,868.7290718
2017-10-18,862.924887
2017-10-19,859.3257824
2017-10-20,859.3257824
2017-10-23,859.0087371
2017-10-24,857.342367
2017-10-25,847.8355002
2017-10-26,848.0038015
2017-10-27,846.5028791
2017-10-30,852.3584113
2017-10-31,852.5457731
2017-11-01,853.809875
2017-11-02,852.4116027
2017-11-03,855.5638874
2017-11-06,859.1219281
2017-11-07,855.1154121
2017-11-08,853.2113581
2017-11-09,857.4703588
2017-11-10,854.7790278
2017-11-13,851.8935832
2017-11-14,849.2464627
2017-11-15,843.8470674
2017-11-16,852.1671584
2017-11-17,855.9141677
2017-11-20,856.8879926
2017-11-21,859.9152624
2017-11-22,857.7773202
2017-11-23,859.254536
2017-11-24,863.5589898
2017-11-27,867.2273136
2017-11-28,867.7389863
2017-11-29,864.1756367
2017-11-30,856.8639285
2017-12-01,846.9420865
2017-12-04,847.2242041
2017-12-05,844.6085475
2017-12-06,837.3955685
2017-12-07,850.4240625
2017-12-08,857.8660575
2017-12-11,863.1169834
2017-12-12,855.2267042
2017-12-13,850.182116
2017-12-14,853.1303134
2017-12-15,862.562297
2017-12-18,865.3933897
2017-12-19,874.9803159
2017-12-20,873.2312347
2017-12-21,874.0473175
2017-12-22,875.5060902
2017-12-25,875.5060902
2017-12-26,878.3284973
2017-12-27,876.566628
2017-12-28,875.885025
2017-12-29,881.7847164
2018-01-01,875.4611586
2018-01-02,875.0364679
2018-01-03,875.537515
2018-01-04,879.8895906
2018-01-05,889.4329348
2018-01-08,895.8669083
2018-01-09,895.4876543
2018-01-10,892.5199331
2018-01-11,894.473634
2018-01-12,893.5541681
2018-01-15,895.9058209
2018-01-16,894.4751706
2018-01-17,899.2421979
2018-01-18,902.3385968
2018-01-19,907.1387902
2018-01-22,914.8041389
2018-01-23,916.8165927
2018-01-24,920.4914171
2018-01-25,911.8320153
2018-01-26,911.8320153
2018-01-29,919.4442105
2018-01-30,911.9261136
2018-01-31,909.6432544
2018-02-01,914.037848
2018-02-02,893.2000287
2018-02-05,882.9716814
2018-02-06,868.0697125
2018-02-07,865.9576718
2018-02-08,876.1697194
2018-02-09,867.2075122
2018-02-12,877.1386607
2018-02-13,877.1386607
2018-02-14,876.5321177
2018-02-15,876.3310754
2018-02-16,866.7703847
2018-02-19,860.4517171
2018-02-20,860.4624406
2018-02-21,863.5158077
2018-02-22,859.8091347
2018-02-23,869.7480452
2018-02-26,876.8246625
2018-02-27,875.9305642
2018-02-28,873.3150915
2018-03-01,872.843719
2018-03-02,872.843719
2018-03-05,867.255133
2018-03-06,860.307251
2018-03-07,857.2772084
2018-03-08,860.5091521
2018-03-09,862.9908605
2018-03-12,874.6744818
2018-03-13,876.0016923
2018-03-14,876.7870679
2018-03-15,875.7994688
2018-03-16,865.8057647
2018-03-19,853.8519667
2018-03-20,860.9141478
2018-03-21,862.5823098
2018-03-22,861.6772284
2018-03-23,855.1304653
2018-03-26,870.9850463
2018-03-27,875.5377368
2018-03-28,874.7521234
2018-03-29,874.7521234
2018-03-30,874.7521234
2018-04-02,885.9340444
2018-04-03,889.9316142
2018-04-04,880.8109729
2018-04-05,895.5017934
2018-04-06,898.3976518
2018-04-09,902.3091277
2018-04-10,899.4679453
2018-04-11,902.8154606
2018-04-12,908.6036144
2018-04-13,908.8299934
2018-04-16,915.6992017
2018-04-17,915.929663
2018-04-18,914.0394689
2018-04-19,917.6882901
2018-04-20,919.0158251
2018-04-23,923.0332852
2018-04-24,923.2648873
2018-04-25,922.2728324
2018-04-26,931.462695
2018-04-27,931.3622962
2018-04-30,941.0451756
2018-05-01,941.0451756
2018-05-02,932.8944747
2018-05-03,923.2645901
2018-05-04,919.7815457
2018-05-07,925.1382334
2018-05-08,920.4002123
2018-05-09,919.784657
2018-05-10,915.88337
2018-05-11,923.0183262
2018-05-14,920.5026207
2018-05-15,923.658268
2018-05-16,925.106301
2018-05-17,926.4586772
2018-05-18,924.2090638
2018-05-21,911.2993415
2018-05-22,914.9217015
2018-05-23,906.4907313
2018-05-24,910.8585971
2018-05-25,922.1883891
2018-05-28,925.5324312
2018-05-29,919.6532508
2018-05-30,922.7586104
2018-05-31,931.967818
2018-06-01,926.9896317
2018-06-04,920.4624803
2018-06-05,916.0872691
2018-06-06,925.4669396
2018-06-07,929.5635712
2018-06-08,931.3769214
2018-06-11,931.5843808
2018-06-12,934.9337257
2018-06-13,934.4533904
2018-06-14,934.3315522
2018-06-15,933.9063559
2018-06-18,930.3775918
2018-06-19,923.6580515
2018-06-20,926.2319328
2018-06-21,922.8040727
2018-06-22,929.5342283
2018-06-25,929.2947024
2018-06-26,933.4910743
2018-06-27,930.5632196
2018-06-28,918.1780446
2018-06-29,928.4494476
2018-07-02,927.7353845
2018-07-03,932.4287391
2018-07-04,938.1435314
2018-07-05,940.5033312
2018-07-06,943.0052945
2018-07-09,949.9187923
2018-07-10,956.9769422
2018-07-11,955.2311409
2018-07-12,956.504781
2018-07-13,956.1677335
2018-07-16,952.1408637
2018-07-17,956.1086638
2018-07-18,954.3598603
2018-07-19,954.6265231
2018-07-20,962.7357003
2018-07-23,969.8711076
2018-07-24,975.4876071
2018-07-25,975.8194426
2018-07-26,975.2463825
2018-07-27,981.7038929
2018-07-30,981.389403
2018-07-31,990.5487503
2018-08-01,991.2281202
2018-08-02,983.8513386
2018-08-03,988.6006998
2018-08-06,988.673188
2018-08-07,992.7368054
2018-08-08,996.4500537
2018-08-09,996.339897
2018-08-10,996.2467219
2018-08-13,990.8060722
2018-08-14,1000.00292
2018-08-15,1000.00292
2018-08-16,997.3886097
2018-08-17,1005.931482
2018-08-20,1008.737889
2018-08-21,1012.336248
2018-08-22,1012.336248
2018-08-23,1018.373638
2018-08-24,1012.074174
2018-08-27,1022.827468
2018-08-28,1022.13253
2018-08-29,1018.925253
2018-08-30,1014.423932
2018-08-31,1015.338388
2018-09-03,1005.221213
2018-09-04,993.4995243
2018-09-05,988.0888783
2018-09-06,989.1903983
2018-09-07,992.8468401
2018-09-10,977.3805946
2018-09-11,964.5137258
2018-09-12,970.8673137
2018-09-13,970.8673137
2018-09-14,986.0551392
2018-09-17,974.4745087
2018-09-18,969.6084422
2018-09-19,960.8332068
2018-09-20,960.8332068
2018-09-21,932.4400155
2018-09-24,914.2910343
2018-09-25,922.7054403
2018-09-26,923.0288913
2018-09-27,908.8448954
2018-09-28,897.6526917
2018-10-01,909.9857714
2018-10-02,909.9857714
2018-10-03,892.4411094
2018-10-04,868.8845322
2018-10-05,861.2467658
2018-10-08,858.7314009
2018-10-09,853.0945194
2018-10-10,866.1692035
2018-10-11,849.2459827
2018-10-12,868.2773024
2018-10-15,872.7495481
2018-10-16,875.6145222
2018-10-17,863.8221248
2018-10-18,863.8221248
2018-10-19,854.4077019
2018-10-22,850.2673435
2018-10-23,841.5952562
2018-10-24,848.2747122
2018-10-25,840.5556206
2018-10-26,835.0443397
2018-10-29,839.2987484
2018-10-30,837.5466458
2018-10-31,857.449673
2018-11-01,854.3074784
2018-11-02,871.0131603
2018-11-05,866.8073788
2018-11-06,865.5711979
2018-11-07,872.3090872
2018-11-08,872.3090872
2018-11-09,874.1164699
2018-11-12,864.8129219
2018-11-13,870.6230884
2018-11-14,871.4410984
2018-11-15,870.5496438
2018-11-16,876.9364468
2018-11-19,882.0066605
2018-11-20,877.3143924
2018-11-21,872.4506504
2018-11-22,870.1702238
2018-11-23,870.1702238
2018-11-26,883.0758429
2018-11-27,888.9885847
2018-11-28,895.6665258
2018-11-29,902.7988141
2018-11-30,905.1996955
2018-12-03,910.1700433
2018-12-04,906.8049871
2018-12-05,901.8831499
2018-12-06,887.6153908
2018-12-07,893.2032977
2018-12-10,879.8067214
2018-12-11,886.6862753
2018-12-12,905.2498278
2018-12-13,909.5721828
2018-12-14,912.0370357
2018-12-17,919.5655669
2018-12-18,919.66906
2018-12-19,926.4462603
2018-12-20,926.2934435
2018-12-21,907.8485695
2018-12-24,898.5475586
2018-12-25,898.5475586
2018-12-26,900.0256815
2018-12-27,905.2685899
2018-12-28,911.228084
2018-12-31,911.800014
2019-01-01,914.1551805
2019-01-02,903.2086722
2019-01-03,894.5373116
2019-01-04,894.1388466
2019-01-07,896.0176018
2019-01-08,897.936101
2019-01-09,903.1269063
2019-01-10,902.5376489
2019-01-11,898.2442574
2019-01-14,896.3924552
2019-01-15,906.3630065
2019-01-16,903.6966573
2019-01-17,906.0368961
2019-01-18,903.0671449
2019-01-21,903.4132345
2019-01-22,899.4492113
2019-01-23,892.1826666
2019-01-24,891.1978438
2019-01-25,886.093046
2019-01-28,878.8285351
2019-01-29,878.4892161
2019-01-30,874.2713104
2019-01-31,887.0476355
2019-02-01,901.0089062
2019-02-04,901.3394885
2019-02-05,904.4214949
2019-02-06,911.7561754
2019-02-07,917.2514374
2019-02-08,907.4990412
2019-02-11,904.220093
2019-02-12,898.6625036
2019-02-13,896.5411875
2019-02-14,890.025869
2019-02-15,883.4759659
2019-02-18,876.7311407
2019-02-19,871.1849183
2019-02-20,875.8334936
2019-02-21,878.6459686
2019-02-22,881.200348
2019-02-25,892.1832272
2019-02-26,889.1649949
2019-02-27,888.1878205
2019-02-28,884.1709121
2019-03-01,888.0280941
2019-03-04,888.0280941
2019-03-05,898.0956838
2019-03-06,901.1944967
2019-03-07,899.4068752
2019-03-08,898.2869998
2019-03-11,911.8741131
2019-03-12,917.8816357
2019-03-13,921.7633195
2019-03-14,921.421239
2019-03-15,924.6974806
2019-03-18,922.5628348
2019-03-19,923.9228038
2019-03-20,923.4062343
2019-03-21,923.4062343
2019-03-22,917.1906262
2019-03-25,907.573135
2019-03-26,914.6749849
2019-03-27,915.8868492
2019-03-28,922.202589
2019-03-29,923.8293588
