coin,dt,avg_buy
COMP,20240423,153625.8727050678
RDNT,20240809,122540.49497361883
APT,20240419,163455.21756029196
LDO,20241013,279402.3735220108
LISTA,20241010,187893.11043091107
FXS,20240920,121747.10132261334
APT,20230728,490940.3265475119
TRB,20240305,98644.51214189763
ZETA,20240919,88383.57168311763
OP,20240408,155171.05215527536
BADGER,20240307,87285.60945189561
CAKE,20240113,349125.1228661505
REQ,20240808,18491.596769780495
kBONK,20240718,143855.02489816002
POLYX,20240408,85906.62690416959
DYDX,20240123,315186.4498028199
FRIEND,20240330,17555.634956384514
MANTA,20241201,149330.27719529907
BTC,20240925,2051917.6660734285
FTT,20240828,24582.26702811481
GAS,20241203,50931.62737974029
RUNE,20240729,156187.71595207736
APE,20240928,88926.77622125002
INJ,20230609,288671.3370379728
IOTA,20241204,131832.47758891011
REQ,20240215,112705.55659422181
APT,20241016,200314.20539637678
SOL,20230912,2308561.415160855
BOME,20241105,157320.65009237573
IMX,20231218,429088.33699897816
BCH,20241001,315830.19309300836
ZEN,20240202,169607.11499322392
BLUR,20240330,304882.2865191874
CFX,20240902,128299.95870741091
PYTH,20240208,273356.7299446675
POPCAT,20240910,79500.12421076212
SEI,20231111,406281.05840359937
ALT,20240823,142387.64245045697
ETC,20240409,235066.21458031374
MKR,20230811,536349.388747954
CRV,20240719,161095.90532346827
IMX,20240104,412408.96700028854
BSV,20240826,71683.34328220603
UMA,20241129,106710.91502894637
LDO,20240807,204314.07298152256
RSR,20240920,143314.15179363618
NEO,20240926,134156.92913028057
BNB,20231224,1541235.2383218529
BNB,20241123,603293.4819689222
CFX,20240126,483019.55649987655
SNX,20240111,323184.43778465374
CAKE,20240131,327210.0014779572
LISTA,20241103,182609.04973322156
kLUNC,20240911,156206.90881122122
BTC,20230518,46154.24190935751
OMNI,20240722,144778.0031563816
ARB,20240719,127948.91385716423
MNT,20240407,339178.34319499385
SNX,20241018,226123.2295346138
ILV,20240109,168214.40643729945
ETH,20230513,48799.39256371269
BLAST,20240824,195258.88404797876
SNX,20230816,192869.0788612127
FET,20240817,139507.8153640372
GRASS,20241101,109906.34455159638
GMX,20231020,324073.8332310154
LTC,20240913,266789.6038009463
CYBER,20241106,75876.88192275871
SUPER,20240301,89913.1949625069
MOODENG,20241207,129797.2887558955
ETH,20240131,1978412.2690751045
AI,20240517,368560.1787529984
MATIC,20240507,248452.37613304053
NEO,20240509,149886.25130878118
PENDLE,20240524,103425.05282404136
SHIA,20240517,10980.183224102064
SEI,20240527,223068.92792823634
STRK,20240522,178446.90778400775
RSR,20240531,140070.98257619262
ARB,20240510,466383.34289807087
STRAX,20240528,0.0
HPOS,20240513,12653.13245464493
STX,20240510,187432.85863336604
LDO,20240525,276273.3761784192
MYRO,20240516,101146.08025044977
W,20240516,110837.40037346659
MATIC,20240517,368135.9734163009
POPCAT,20240524,122519.52495518162
MANTA,20240529,271686.075933766
REQ,20240518,21811.003689454203
TAO,20240514,69985.37195894867
RUNE,20240524,100129.46587679468
TNSR,20240524,100321.66935921868
APT,20240527,201762.00640759882
AI,20240528,376432.3092862652
NEO,20240520,151353.9796759114
CYBER,20240505,96364.10273231991
LTC,20240530,329864.39443090314
OGN,20240528,130384.11216538456
CAKE,20240516,150224.69939792913
REZ,20240505,160995.23088945096
NEO,20240528,157567.44230856307
DOGE,20240522,271462.3133172383
ORBS,20240515,133119.7741019
FRIEND,20240508,0.0
BLZ,20240505,116865.56852706826
DOGE,20240514,234712.77956692516
COMP,20240513,150161.44960439857
ADA,20240510,220810.91019460987
ZEN,20240512,75568.08076036764
CAKE,20240512,149472.975621483
ALT,20240514,133029.21986523262
ORBS,20240525,129625.80358196699
DYM,20240507,219426.06683363707
NEAR,20240531,70704.01616205984
FXS,20240527,95623.61481071796
MATIC,20240531,377756.5560312414
TAO,20240530,70464.18369632306
SAGA,20240503,177156.71711170097
XAI,20240504,206975.684800247
SUI,20240506,225958.90056099484
AVAX,20240512,228874.01877332307
REQ,20240507,21681.81649179779
BLUR,20240522,212982.75020716427
SEI,20240517,213580.44192923873
AI,20240507,336717.5136427186
kLUNC,20240526,273287.8438750426
ENS,20240528,154776.7192783181
NFTI,20240531,14049.370059982582
AI,20240520,325292.58243165445
BCH,20240530,385961.98243350285
AR,20240512,135259.30329840144
OX,20240503,17095.75886163608
KAS,20240529,121061.94461192992
APT,20240528,185634.30669577204
REQ,20240520,21762.225963738278
BOME,20240511,227491.17958836327
SOL,20240506,889094.2345742104
ILV,20240509,93054.23436236703
FXS,20240518,111923.95287234726
ARK,20240524,110408.55288121234
CYBER,20240515,100444.17266839239
WIF,20240526,108807.97182914178
DYM,20240520,247572.0720388464
BTC,20240506,841247.9552380192
COMP,20240508,130523.63356891416
IMX,20240511,206536.0728797727
NEAR,20240527,64725.71846891256
FRIEND,20240513,0.0
ENA,20240519,152706.58711017322
OX,20240528,13308.661095921494
NEAR,20240509,87643.05069353315
SAGA,20240518,179484.67565449936
YGG,20240524,101204.83690017254
TIA,20240526,252251.3915579386
kLUNC,20240529,251478.9999924186
RUNE,20240511,163768.39820451345
RDNT,20240529,151908.21798063727
GMX,20240504,109758.07684391306
ARK,20240523,99372.21839458383
DOT,20240528,268000.8109672364
FRIEND,20240522,0.0
RNDR,20240523,247599.98934141357
OMNI,20240514,281289.9084957331
SNX,20240528,180502.3738609553
ENS,20240518,176508.94447189497
FTT,20240521,27307.525366477814
FXS,20240531,79410.50050934717
TRB,20240526,257964.27347520657
SNX,20240517,184721.768561144
ORBS,20240505,123920.62361393688
SNX,20240509,187770.12056808028
FTT,20240508,18396.256429587622
BANANA,20240523,14119.963312980824
SEI,20240507,191163.87442020662
CRV,20240510,365332.1785805059
BOME,20240523,230630.51230721662
ENS,20240520,155805.1043491558
REZ,20240525,214980.68112820998
DOGE,20240513,281044.9735226612
kFLOKI,20240514,204439.56096591114
HPOS,20240522,12679.518100287007
PEOPLE,20240512,167309.51141547304
FIL,20240506,222516.90816440852
HBAR,20240519,124003.89327506654
LDO,20240515,266707.0203782809
JUP,20240525,169978.3781881884
SAGA,20240517,197183.7801984818
TNSR,20240511,90166.9477528304
GMX,20240526,111031.08287951419
SHIA,20240518,9804.985932640097
MEME,20240525,158526.07010068747
YGG,20240523,102471.96418898838
DYM,20240509,242704.04517254164
NFTI,20240520,13613.068872305323
JUP,20240515,177825.11519210433
ILV,20240503,94034.45615023117
REQ,20240509,21693.81588760474
NOT,20240530,238894.5213310925
LINK,20240504,360679.5354824227
CFX,20240526,147800.03727476392
SEI,20240518,228925.68042341096
EIGEN,20240525,66634.8509484412
SAGA,20240520,192874.94004240155
SUI,20240505,225159.32548992848
DOT,20240517,260120.62282357528
DOGE,20240508,270623.4772249168
AI,20240518,371413.87357624766
GAS,20240521,112376.63937107778
MATIC,20240518,318983.48244766
ENS,20240531,132726.81056584735
SAGA,20240507,156233.91836816006
DOT,20240520,284644.4932940972
kFLOKI,20240513,150898.87885854105
GALA,20240523,151161.48364142032
PENDLE,20240511,125678.47630623235
OP,20240526,421630.0731905981
OGN,20240518,158748.3182354984
GAS,20240530,113393.0402658305
POLYX,20240504,110877.68206431257
PIXEL,20240521,270417.8479907316
STG,20240511,146876.3569118902
MATIC,20240520,346944.0499273219
STRAX,20240531,0.0
MINA,20240519,147714.8411699929
SHIA,20240528,10868.999463512964
ETC,20240511,234609.77664038006
ACE,20240519,121566.19816612724
LTC,20240514,264256.5416295946
GAS,20240522,117379.01886901932
DOGE,20240521,311036.49874339474
XAI,20240529,181476.0129357513
COMP,20240522,157140.35116194392
XAI,20240526,229975.66866250036
LTC,20240513,248131.77550489735
LINK,20240526,392214.87558171
APT,20240507,168906.18754308618
PEOPLE,20240516,227792.70760153062
TAO,20240522,81519.34362057038
SAGA,20240528,134683.3973606431
MYRO,20240512,127077.86917525613
ETH,20240512,1216606.717866636
BCH,20240513,310112.14634925616
NTRN,20240510,155977.54654229834
TAO,20240513,77555.71678436646
OP,20240529,314939.8584095294
RNDR,20240511,285136.35264764115
POLYX,20240529,86333.39196824518
EIGEN,20240505,86986.32996844412
ATOM,20240524,210328.7228124146
USTC,20240526,200533.42619880062
JUP,20240506,169366.87354773987
SOL,20240525,966882.8725538143
TRB,20240504,120688.15799378704
MATIC,20240528,441739.70201436616
REQ,20240527,21743.91706364557
REZ,20240506,175092.17631253728
BSV,20240504,104233.33587494542
TRX,20240506,147340.45717725248
POLYX,20240526,113013.14083348727
MINA,20240510,141391.64724717417
ILV,20240518,97137.88330997158
DYM,20240531,194862.51829296825
NEO,20240531,167065.74524217294
CYBER,20240525,121972.57429815076
FXS,20240520,106988.13222162485
ILV,20240527,83071.74531844832
RSR,20240517,150688.16581236137
EIGEN,20240501,62988.2673049256
BANANA,20240511,14248.042880139028
AAVE,20240510,126562.35162395047
kFLOKI,20240521,142287.12138462666
BLUR,20240521,209270.16143154958
TRX,20240505,139847.61513248718
ENS,20240509,193120.50117700614
PIXEL,20240514,251288.76993814265
FIL,20240525,253729.56821286687
MNT,20240519,267397.38389546773
SUSHI,20240529,223929.44356958658
NFTI,20240503,14348.60726135898
ORDI,20240516,277417.6747461395
BNT,20240529,88548.94843637703
FTT,20240513,25004.04875932161
LTC,20240521,393890.6587896014
OGN,20240507,147220.2624024164
MATIC,20240509,295927.89635969425
OX,20240507,18248.837716293703
SNX,20240503,184488.57069762817
ATOM,20240511,155794.8960247374
RSR,20240503,166571.1025327877
ETH,20240516,1258453.0454439037
LTC,20240508,230025.5170509444
kSHIB,20240519,428284.36113166215
SUPER,20241210,77318.73437136404
ATOM,20230514,46718.79211302456
BNB,20240423,233327.59664729345
SUI,20230802,500741.68697720394
FIL,20231201,889679.2611694918
STX,20231223,548447.5480054753
ZRO,20240423,15639.063566334296
HBAR,20241118,100692.87872508792
LOOM,20241029,95917.20739202076
kDOGS,20241121,169780.31064494795
NEAR,20240327,108821.18364236508
STRK,20240301,177147.04523020485
BTC,20240111,2133615.2816998656
MINA,20240412,160012.80251561748
SOL,20230525,290033.42249602603
BSV,20231109,402459.99955661845
PIXEL,20240303,219688.90928428076
CRV,20231231,522093.97513163014
REQ,20240807,18691.581807209914
FTT,20240204,44161.06987587751
LDO,20231201,893178.6126329941
kBONK,20240819,170179.99304898208
WLD,20230824,484739.1526193922
APT,20231015,648608.9226455537
UNI,20241029,120237.03584452452
GMT,20240722,171778.80078289963
RUNE,20231202,57756.153905821
SUSHI,20240813,112656.55378715927
OX,20241101,0.0
MYRO,20241206,77542.25434243202
ETH,20240722,1160341.3936534827
JUP,20240302,205818.83463680206
WLD,20231217,271754.02394895634
BCH,20231207,984267.5629488269
FXS,20231015,129112.17193305679
BTC,20230507,44310.309125924025
PANDORA,20241203,0.0
LOOM,20241012,113925.2660713594
LISTA,20241029,179540.45696984464
MEW,20240808,153759.75846624695
MAVIA,20241115,58551.59677832664
DYDX,20240915,199380.0780924912
TRB,20241011,109159.82519004955
RSR,20241109,105919.90354526932
WLD,20231227,757266.2087745321
RUNE,20230829,543211.73311159
PYTH,20241008,119176.66181286621
WLD,20240915,282542.87294563616
LINK,20240908,329963.8100765925
XRP,20240322,642746.8872619851
JUP,20240425,125104.18823431787
APT,20230718,176434.4293282344
RDNT,20241011,100603.34485084834
LOOM,20231108,261945.11176811092
IMX,20240826,198497.93187912105
TIA,20240731,102416.3894778635
FRIEND,20240203,11180.339333438444
YGG,20240721,105047.96056671189
DOGE,20241123,394236.82450779347
ETH,20231216,3696645.611298622
SUSHI,20231212,939767.5600827471
ADA,20240313,352456.9473795904
LDO,20240922,346162.2681645669
SUSHI,20241111,81892.01367470498
RLB,20240911,16569.837162669497
FET,20241021,252288.9387090127
TURBO,20240721,134114.7991354111
MEME,20240115,350696.8383312352
MATIC,20231028,654177.3571645359
APE,20241018,95425.04180778575
ETHFI,20240815,117917.55161973092
ORBS,20240715,105919.6593573739
BLZ,20240111,167680.9574589841
STRK,20240728,82384.62301060413
AR,20241203,69606.45490603762
HPOS,20230914,43797.04227668294
BIGTIME,20241206,152464.43931673828
STX,20230605,309254.8315454381
UNI,20241021,125855.92965531965
REZ,20241018,236273.9283790147
ETH,20241006,3362934.420702925
KAS,20241028,100590.55332467992
APT,20230729,484233.37355645146
ZK,20240717,97953.41858915871
DYM,20241106,117024.70238142881
MANTA,20241121,126432.3116849044
CAKE,20241202,66397.47492601365
ETH,20240117,1586906.7686085186
INJ,20230724,180433.38323387108
CRV,20240406,372069.7046168001
LTC,20231222,818861.268472352
TON,20241001,111267.78699585852
SUI,20231102,629341.9126220463
ATOM,20240726,131324.24221889663
OP,20240729,305143.91650929843
STX,20240119,254643.95395327648
DYDX,20241021,341771.28456670395
LINK,20231109,794537.8065038145
SNX,20240928,222615.4406652421
CYBER,20231115,389483.34319900785
W,20240418,83987.86500303855
TRX,20240109,466965.8202953924
APT,20230812,498640.49197163706
SEI,20231214,419388.2719635359
OX,20240124,28489.5306149837
TRX,20240411,203091.44022539485
NOT,20240924,212748.53606493617
TRB,20240727,65693.3791743064
AVAX,20240423,192125.98486629617
NTRN,20240313,159131.25818535392
CFX,20230920,643384.0483939559
W,20240423,82865.7550311206
WIF,20240819,151491.841377811
FRIEND,20240924,0.0
IMX,20240126,213605.99262336094
APT,20240928,130943.8083295918
ETH,20230807,1060732.9938805425
RSR,20231214,161992.20402603323
FTT,20240820,24590.817709836803
POLYX,20240810,77295.5314065877
USTC,20231212,472590.533013125
GMT,20240121,764241.615005443
HPOS,20240725,12818.906238916332
PYTH,20240719,110871.52866022375
FRIEND,20240417,22981.510464968058
MEME,20240217,131307.38689695127
GALA,20240809,118546.37837683194
NFTI,20240818,0.0
W,20240823,81773.5396495348
BRETT,20241123,57530.385027922865
GMX,20230608,293888.83922394126
KAS,20240226,125480.2765779304
BRETT,20240827,85309.11234959515
ORDI,20240418,171878.23586520008
APT,20240717,152660.64463455338
OMNI,20240728,156396.5480502979
REQ,20231022,191653.2478667914
TRX,20240111,646361.2557806021
DOGE,20230903,814571.1060619733
LISTA,20241128,105833.7212576538
SUI,20240109,592070.0039573676
PANDORA,20240329,47915.53812824365
kLUNC,20240105,407344.3236828597
RUNE,20241209,187757.3144305514
UNI,20231024,629808.8243796342
TRX,20230818,489582.0549232078
BCH,20241019,327572.7205695446
OMNI,20241112,62671.4582013971
STX,20230724,74840.4069033098
DOT,20241020,236981.70466632643
UMA,20241115,107763.49904821678
RUNE,20240821,145555.07919791504
BANANA,20240130,15808.540801566498
CANTO,20241001,0.0
LDO,20240415,129559.01479552827
ORBS,20240116,162108.64276923134
COMP,20231127,885216.1294333186
HPOS,20241130,14250.342872467374
ETHFI,20240429,131933.36784969326
ZK,20241101,80700.90843375886
GAS,20240420,97609.97727777067
ZETA,20240306,101864.94439576875
REQ,20240124,28564.656446777422
CYBER,20240411,143674.04359862502
MAVIA,20241110,48976.70348264457
AAVE,20241129,281637.9830943505
GMX,20230617,41869.343077520934
GMX,20230926,329177.88648478995
TIA,20231109,743966.2395096822
MERL,20241124,86410.17546032087
FTM,20230621,107702.06023126855
NEO,20240807,92679.56542369489
FRIEND,20240310,18690.588746673526
FTM,20230918,652016.9723339009
CAKE,20241009,189436.8418318676
LINK,20230804,488887.0232689362
FTM,20231103,651184.1735836861
WIF,20240409,127536.06820638743
ETH,20231110,2006175.1636555654
STX,20240406,96702.79027199469
AAVE,20230909,652525.2102585344
XAI,20240927,263658.00447503163
ZK,20240906,93602.0248373273
OGN,20240311,138166.65136554927
RUNE,20240130,85925.37969384962
MKR,20240803,128504.52397415
RNDR,20240126,165892.64842148012
AVAX,20240121,366268.71327630215
ZK,20240811,93131.12213358496
DYDX,20240227,260558.46289748917
DYM,20240807,95183.62374477522
ACE,20240125,126282.1158629487
ADA,20231226,764979.4041931352
FXS,20231028,131422.61253052397
TON,20231211,476249.841487843
MNT,20241010,228962.90915333087
ACE,20240427,106553.33208436177
XAI,20241117,160336.34380718434
FIL,20240829,248695.49642618847
OP,20230918,664505.2088606859
IMX,20240305,219523.20342443674
STX,20230825,221130.3951241865
FIL,20231115,873985.8458588496
LTC,20230504,43086.533931957034
BNB,20240913,418927.16589600657
ZRO,20240323,19823.42826918258
ETHFI,20240410,228718.9980004956
LINK,20230920,653783.8253975536
GALA,20240307,246687.2909130114
SEI,20231220,523242.4251896405
ETC,20240831,196429.1561360853
AVAX,20240921,284485.28505689715
PYTH,20240114,356436.5505171783
BLZ,20230924,98033.92068414022
SNX,20230729,196976.85903767677
MANTA,20240727,158846.732949823
MNT,20240421,675921.0897328705
SNX,20241024,240908.05363121303
TAO,20240303,210971.02198596747
RNDR,20231210,496941.1605663776
FXS,20240806,86205.1268133993
JUP,20240309,182412.86210874832
ARB,20240216,355634.81333872
LTC,20240820,258659.83093559486
FIL,20240309,364644.2983897804
OP,20240731,200970.34423168265
ARB,20240320,525442.3228077136
TON,20241202,123109.80369932955
LINK,20240318,389563.4941431389
STX,20240101,422327.34916400275
LTC,20231106,869117.2187041707
DOGE,20231029,657345.8264456656
STG,20240328,168896.25623840728
BNB,20231026,1153494.6054079558
BIGTIME,20240106,247566.69867290175
DYDX,20230424,40155.09242057273
KAS,20240318,157927.90635743638
RDNT,20231212,299213.5526324263
FXS,20240807,73937.2270736495
ZRO,20240830,203164.81860510688
BLAST,20240727,120672.1790018311
SNX,20230822,192678.19388413933
STRK,20240303,187583.14493655693
MEME,20231115,298172.5920679021
RSR,20240124,176184.87812229
RLB,20240328,13342.439185110894
UMA,20241116,116968.37806762067
MATIC,20230902,739754.1591200917
STG,20241201,74651.58732953877
LINK,20240810,195998.0543803473
APT,20240923,123570.83727369194
FIL,20240812,232373.7295054846
SOL,20240907,2165149.2565832455
ONDO,20240305,131318.98773677985
OX,20240906,0.0
ETH,20240913,2865350.3929898576
NEAR,20240806,115849.1196926985
XRP,20240305,633077.3208039395
APT,20231126,662507.9050311118
SHIA,20230904,53707.762385703834
CRV,20231012,621656.4462259731
MATIC,20240928,0.0
CELO,20241127,87044.27330236358
kSHIB,20240801,140212.6834341019
STRAX,20240416,0.0
OX,20231028,44054.12320396787
ORBS,20240723,99422.69459473237
BSV,20231209,292521.33385467617
PIXEL,20240827,142698.92728719887
ZK,20240802,87196.72939388588
TIA,20241111,116174.93177309509
