dt,med_spread,med_buy_sz,med_sell_sz
20241020,0.018153213118732303,194737.23276500002,184758.05532000004
20241021,0.019155864887299145,192429.83479,177958.35746
20241022,0.01906820059747183,190690.181855,187078.46115000002
20241023,0.019875447197570395,193830.63297000004,181428.33432999998
20241024,0.019691499835894355,194878.86235000004,186371.42518
20241025,0.02006152200080269,192687.68781000003,185363.82086000004
20241026,0.02164814547553906,193029.49222000001,168847.42398
20241027,0.021202911866557983,193651.18467999998,178899.52340000003
20241028,0.027654867256643456,178086.27274,162289.95343000002
20241029,0.025972339458468774,183529.57845,151066.70122
20241030,0.026239832065089175,184838.10882,165371.96196000004
20241031,0.026824034334760327,185249.98977000001,165311.64497
20241101,0.021269053527128712,179267.42435000002,162864.42587500002
20241102,0.021941051707741188,183341.75062,168698.15034000002
20241103,0.023027325759894524,190852.9792,189955.92804999996
20241104,0.02311782384218919,199757.79164,195658.10894000003
20241105,0.023000843364262558,188043.9495,163722.93835999997
20241106,0.02106297830513082,167494.51505,138089.29723
20241107,0.019862288135596984,146041.07636000004,167319.038065
20241108,0.02633484758707283,146305.54205,167692.2601
20241109,0.01972386587769659,139823.86815999998,165329.20383
20241110,0.018686931605826906,144641.47224,167357.5366
20241111,0.023859230539824416,141120.58634,137650.49923
20241112,0.01769076542044168,144580.74479000003,142496.27061
20241113,0.020435967302434577,132575.96998,142599.91652
20241114,0.026766595289084982,146026.5696,161964.91118000002
20241115,0.027674000276722843,140529.12287,161817.04971499997
20241116,0.020132876988121495,131964.93541,149469.090035
20241117,0.026470782873411203,137696.02234999998,150739.63796000002
20241118,0.019342359767882122,128963.19152,134850.46139
20241119,0.025662410983495754,109056.71609000002,107667.42138000001
20241120,0.021634095334244208,100570.82907000002,105243.72762000002
20241121,0.025688780425148217,91194.68748,100802.08794999999
20241122,0.02550044625782011,96819.68146,102959.71469
20241123,0.028451120974160027,95588.80537000002,101660.49839999998
20241124,0.027776234653620335,103214.7525,106981.22782
20241125,0.021815008726000507,94526.192,103691.30783
20241126,0.02390914524805776,92770.56139000002,102199.76180999997
20241127,0.023181686467688145,95150.41519999999,100698.05265
20241128,0.021561017680049588,104304.15183,108833.62552000002
20241129,0.020806241872550757,93616.1872,102700.53967499998
20241130,0.024889242869230443,91378.74748,102857.88225
20241201,0.026252461168230212,100088.18459000002,98557.43147
20241202,0.022886437497127154,92330.50416,96332.84330000001
20241203,0.024975024975026905,91875.04246999999,93712.79285
20241204,0.027631942525574438,79255.70732,81824.36674
20241205,0.02056766762648099,82553.28639,89075.79044499999
20241206,0.01974411625336181,82414.64389999998,89383.33528999999
20241207,0.019522099016078265,85565.89083000002,91128.30132
20241208,0.019942565411601443,81783.42125,84282.04901999999
20241209,0.020982836040106534,85789.33299,86961.15113000001
20241210,0.025297242600563763,91125.02205,94122.04343
