coin,dt,avg_sell
UNIBOT,20240109,28504.083045481995
ENS,20240324,189444.49252065737
INJ,20230524,169750.40156581925
RDNT,20231004,195410.83937977615
MATIC,20230705,108959.34758446924
BLZ,20231210,277238.685573823
ALT,20240208,157260.22641571323
BIGTIME,20241003,109107.95751971904
APE,20230515,44424.773762092904
GMT,20240107,642360.1920951895
RUNE,20240411,96868.37569299976
TRX,20230815,487032.19518849335
SNX,20240927,210008.52232442153
LISTA,20241015,171359.75386023027
ZETA,20240828,75593.59445020287
ACE,20241102,138793.36909738436
FIL,20240804,231857.11616875394
NEO,20240731,109525.17829318055
BIGTIME,20231217,260415.83791149032
BNT,20240925,44126.85139668474
SUSHI,20240923,74358.2780781575
ARB,20231001,638766.8296704991
ARB,20240204,284790.43415111554
ARK,20240926,55866.8783405284
TRX,20230829,545149.9542525054
CFX,20231008,650555.0551123169
ATOM,20230727,470091.1717765869
REQ,20240927,26101.38109687487
PANDORA,20241205,0.0
CRV,20230630,83698.9787511954
IMX,20240829,167697.93530295813
FIL,20240126,359673.055812255
ORDI,20241114,141447.61815488854
ACE,20240417,97185.60718384646
RNDR,20240116,214081.76138099734
LDO,20240213,375445.17742438207
kLUNC,20241104,217382.00021153578
ENA,20241019,129503.73972569518
LINK,20230822,478724.93782485457
LTC,20230704,94004.83831715562
AAVE,20240405,202205.32636934624
APE,20240307,129330.49798928715
ZETA,20240612,142165.84015121526
USTC,20240601,162806.7197016571
FRIEND,20240603,0.0
LINK,20240601,336580.0229885223
kPEPE,20240612,339449.6554603335
FTT,20240611,26248.092087394874
WLD,20240609,192108.72425849826
kFLOKI,20240605,169863.2743912093
DYDX,20240602,256234.43945128607
FTM,20240601,221030.89617232425
ADA,20240613,260714.59387939537
BIGTIME,20240608,156016.1492400951
BLUR,20240605,213897.22677888253
GAS,20240611,92297.46364679991
FET,20240612,217774.9297373452
PANDORA,20240608,54402.641654472216
GMX,20240614,117569.06078810267
MATIC,20240606,297651.7588832581
BCH,20240611,328054.582506326
STX,20240604,185839.40198408195
ORDI,20240610,235906.65054650395
W,20240608,120513.28115682915
INJ,20240604,215512.95439829395
OMNI,20240605,182921.6236518093
kPEPE,20240609,366542.541865497
NOT,20240611,232883.7861621355
PEOPLE,20240607,209413.13823240515
PIXEL,20240605,216629.570380282
PIXEL,20240611,260319.70352915392
ENA,20240613,112811.14283711032
SUSHI,20240614,162417.8067961685
OX,20240606,12625.096619836126
UMA,20240609,134417.5717499328
MERL,20240613,265281.3144104477
GMT,20240610,252689.4219939881
SNX,20240606,187939.8985577495
ETHFI,20240604,101487.57925870715
UNI,20240602,148897.86566234566
HBAR,20240613,162158.7481215908
TON,20240610,127080.35571706586
REQ,20240606,26074.01369941907
USTC,20240614,159762.57019300235
BIGTIME,20240607,154695.1587753615
UMA,20240612,160963.82760777965
RSR,20240606,147951.82066617746
BNB,20240610,548307.2230714476
ETH,20240608,1432240.4934032522
CANTO,20240607,64338.231899487364
DOGE,20240603,311817.68672746944
BNB,20240608,710571.2063223345
SUPER,20240610,110090.87616428413
HBAR,20240604,148946.7796015165
ETH,20240607,1353039.963676908
TIA,20240601,384252.07012993295
TIA,20240614,190364.85838641974
kLUNC,20240601,224017.63231546697
MAV,20240602,111856.32834884682
GAS,20240603,103070.75790312086
PANDORA,20240607,54151.39966437802
ZRO,20240608,19496.910572162826
KAS,20240614,126297.71002645014
WIF,20240601,135111.8949895559
ENA,20240604,113043.62192605143
OP,20240601,310300.4678150175
MYRO,20240610,109407.38697342378
DYDX,20240612,259881.11639283755
APT,20240606,196316.78227858906
FTM,20240614,242869.23824678696
STRK,20240605,197339.70821593815
MANTA,20240601,292774.7975225986
TAO,20240605,84897.66158414063
BRETT,20240611,298855.6564217712
GMT,20240608,233516.6708510663
HPOS,20240605,13538.089062296502
MNT,20240604,272166.42261479644
SUPER,20240608,98702.23298783855
POLYX,20240601,111359.24716773524
W,20240610,156014.7193905061
AAVE,20240613,165272.3460721058
ETH,20240610,1557153.879815212
BADGER,20240614,91812.42459257068
CRV,20240604,278086.164645941
GAS,20240605,108945.40526418533
CAKE,20240607,155187.3897515699
ADA,20240604,282496.82279019034
PANDORA,20240610,54134.86280841797
SUSHI,20240601,238173.96479376432
DOGE,20240605,374965.9581326157
ZEN,20240610,101953.29078246918
OP,20240614,378435.1977322818
COMP,20240605,163440.0700699582
FET,20240609,214489.40793536432
ENS,20240606,127445.71144605527
LTC,20240611,278278.4259461942
SHIA,20240606,10349.184583913411
AVAX,20240608,240718.5663666772
PEOPLE,20240608,139640.64001581745
W,20240607,128357.27383376294
ARB,20240613,244408.65070660785
BCH,20240605,328025.67033368227
kBONK,20240614,248857.34988726504
AR,20240607,140514.44842316248
MYRO,20240608,115943.19635892878
GMT,20240607,239069.81693817503
COMP,20240603,162882.0393963313
PEOPLE,20240610,264524.7071330984
DOGE,20240611,361604.45526873507
STRK,20240603,193659.86221971884
BLUR,20240611,209506.98437208205
KAS,20240601,150121.25355575432
TAO,20240611,58453.516157529295
ALT,20240603,165558.15778299328
ZRO,20240610,16328.160476170082
WLD,20240612,189531.81380642153
AI,20240606,432942.2199624796
kFLOKI,20240611,193123.50649863126
RDNT,20240601,158792.277301779
FXS,20240606,98024.45171469513
NEAR,20240606,74520.90036165643
ACE,20240604,109221.35210662104
JTO,20240614,200954.43705970296
ZEN,20240607,85158.42604859523
MANTA,20240614,280151.9389845751
POLYX,20240614,101063.8890089923
OMNI,20240603,169965.46026384865
MERL,20240604,232844.5513454996
INJ,20240613,237619.66848577195
CFX,20240714,124047.5277344393
LOOM,20231105,196009.72944582792
BOME,20241018,144189.532023649
INJ,20240202,445641.78538340976
CFX,20240601,147336.7152373067
TIA,20240923,136295.5531983198
KAS,20241024,133404.39363148776
FTM,20241104,131720.16366579782
FRIEND,20241010,0.0
FRIEND,20240605,0.0
GALA,20240812,135813.8317269781
kLUNC,20240120,368324.10595722846
YGG,20240723,118091.64005519997
MAVIA,20240612,101083.47551296584
BLAST,20240717,134963.55070283156
NTRN,20240204,436529.9239709078
SEI,20240103,299744.7123981297
COMP,20230925,680417.0184957251
MNT,20241112,146590.44553250846
RUNE,20240112,111023.88138625587
LINK,20230606,304545.9532599473
HBAR,20241002,109600.19195679078
GMX,20231008,324266.74702808243
ZRO,20231228,24729.08560286013
LISTA,20241210,75827.2141070539
RLB,20240207,13711.385146394887
LTC,20231012,645934.8781873154
KAS,20241104,132167.89296946637
BLZ,20240816,63989.89637320732
AR,20240608,155906.37704100375
LOOM,20240612,96352.94676237085
HPOS,20240611,13441.166264744339
MYRO,20240607,99449.99503872605
DOGE,20240313,139438.40658452173
MAVIA,20241001,77701.97466008102
BANANA,20231115,45509.39938850347
APE,20240319,126194.71024665753
MATIC,20230922,663807.269694121
MKR,20240213,218926.16846798992
BTC,20230717,476733.4143041584
TON,20241003,121388.67975714197
DOGE,20230919,651204.3869607484
ETH,20230613,235486.736810257
SUI,20240824,188454.37761228252
LOOM,20240609,105625.66248162225
BLZ,20240911,94388.60973045416
SUPER,20241126,90359.61515368357
OP,20240404,236240.88810731177
STRAX,20240606,0.0
AR,20240610,131357.28520995972
UMA,20240602,143670.4089598285
PENDLE,20240115,98304.9534391533
HMSTR,20241204,140602.3235448343
RLB,20240411,13644.83954848062
INJ,20230531,273253.1307718095
MINA,20241102,151310.66574537824
PURR,20241207,42592.160821112215
TRB,20240601,129323.1889956502
OGN,20240426,143663.3358247821
ZETA,20240602,135414.28662444607
ORBS,20231129,258822.16999826985
NOT,20240605,225265.4970055104
BLZ,20240809,51706.334212706744
OP,20240818,215008.29679021466
IMX,20240419,141370.0400141789
YGG,20240217,74503.21427431589
STRAX,20231109,248386.2798625018
FET,20241015,280597.9407291113
ARB,20231120,878668.4705346066
CAKE,20241116,101123.1310212566
ARB,20240420,176833.77231763315
LDO,20230629,121948.278462363
CYBER,20240307,88269.12724863083
AVAX,20230628,118495.462589146
LOOM,20240423,101391.98074013896
ZEN,20241126,64502.27342263488
WIF,20240614,124994.87836515544
BNB,20230620,122759.15400187932
AVAX,20240607,251664.92089163227
USTC,20240414,78416.73799922524
FTM,20231028,641926.5954789701
STX,20231224,607231.1373031817
BNB,20240114,1377763.424813369
BTC,20231210,2292710.563052851
RENDER,20240918,213223.37338763455
CFX,20240124,654898.6019212445
ZETA,20241001,70324.90459124505
JUP,20240408,202304.70916986134
MATIC,20230618,89592.32491520436
CFX,20240811,93886.67491719328
BNB,20241003,335443.74426040775
JTO,20240210,283517.0328315062
APT,20240103,741867.3032319355
ARB,20230524,161873.60938604138
PANDORA,20241128,0.0
OX,20240318,11465.64076223084
RLB,20240315,12200.25236495043
CANTO,20231125,70880.48254890776
APT,20240927,121566.08061164031
ETHFI,20241027,149005.29220898275
NTRN,20240229,160456.27598164394
GMT,20241126,124495.8296001938
FET,20241001,221794.02135024217
SUI,20240331,203391.57558963296
NEAR,20240731,81560.25715277312
ALT,20240912,140361.7131034206
ARK,20240207,164107.72767417415
ADA,20231222,820782.8380637959
SUSHI,20240124,352516.36085743667
UNIBOT,20240829,0.0
ZEN,20240407,109486.40172818273
MAVIA,20240722,75286.19827938717
IMX,20240111,419711.1207149817
SUI,20240213,275689.1062694066
BNB,20240607,633674.484065895
BANANA,20240715,12098.473033603459
MATIC,20231003,647545.0052896073
kPEPE,20240602,358109.8377976038
PYTH,20240609,165536.3329792165
SEI,20240105,370310.8427458506
FRIEND,20240611,0.0
FTM,20230906,823150.2076589448
BIGTIME,20240610,155798.92754962872
FTM,20231121,644920.092548497
FTM,20240311,283232.8571900293
SEI,20240606,163813.84881047698
APT,20240819,161722.69950784754
MANTA,20240404,327685.48652060254
BCH,20240211,462124.51065540797
BLAST,20240807,180331.33044513068
NOT,20240912,192610.6003885478
ETHFI,20240827,115348.53035122201
KAS,20240906,113767.08022579052
TON,20241115,92720.21414936711
BNT,20240601,93935.85253741912
FXS,20240819,102383.73840147874
DYM,20240927,113903.7352977069
GMX,20230929,316575.5165245346
ONDO,20240317,131056.73291989959
CFX,20230701,106468.38904973032
TRB,20231028,314687.9360221349
CFX,20240327,125175.1456870555
ORBS,20231122,258831.09989742318
GAS,20240427,82816.40935956647
AVAX,20230911,649709.7366170965
BTC,20240814,927096.4208098714
GMT,20231217,829180.993746095
OGN,20240324,181011.57454899373
kSHIB,20240613,350117.5619242561
CRV,20240303,389498.38594330987
CAKE,20240610,181306.33999944772
BNT,20240127,89843.64141100943
BNB,20231125,1569148.0682453662
LTC,20240605,294148.8179421013
ATOM,20241016,135416.38255089946
OMNI,20240611,191345.40106030056
ETC,20240903,184072.57522748152
UNIBOT,20240425,14372.656499713088
POPCAT,20241119,161607.61248659925
BRETT,20240801,163138.8392545335
BRETT,20241010,88620.11176335994
CATI,20241204,87077.10114456195
ZK,20240918,107402.31694885099
AAVE,20240929,347006.89356769534
ATOM,20240720,121682.90173620988
RUNE,20240314,116796.41806909195
NTRN,20231230,426000.19891013403
LTC,20230803,444638.546132028
BNT,20241017,47053.10307371059
MAV,20240722,124793.51619684303
SUPER,20240607,107186.9873810349
NTRN,20231225,409296.79300148896
HPOS,20231012,46000.93575587687
CFX,20231220,827766.8399592337
SOL,20240718,941407.9459944051
TON,20241205,195947.25911140357
TRX,20231020,643199.7533802574
STX,20240613,207331.1368445565
NTRN,20240725,102992.03203776569
TON,20241114,97393.62865398586
ZRO,20240607,12634.833141659828
SNX,20240910,198484.81913323788
kFLOKI,20240430,120980.48317687027
MNT,20240613,221309.85724605792
MATIC,20241028,0.0
TRB,20241104,120233.0519648128
ETH,20230921,3344633.004877463
SUPER,20241029,98113.4360009353
ARK,20240425,106217.41701946281
FTT,20241122,18109.774507204533
GMX,20240402,148187.71360465733
LTC,20231213,827456.822125885
WIF,20241013,161645.92995733625
OX,20240426,13989.21759014648
BNB,20240218,517273.6353521165
LDO,20230826,483139.5233021024
KAS,20240311,150854.08607990068
DYM,20240606,207121.3753139987
W,20240212,23399.74192545985
CRV,20231123,850273.2113080116
TIA,20241104,134047.6874315594
CANTO,20240730,8160.7474393103275
BANANA,20240720,15799.875685163493
ZRO,20240401,6827.584545142617
ENA,20240924,141019.40512596705
GAS,20240125,127680.56798791832
kSHIB,20241130,304000.69680603314
POLYX,20240414,35895.8795379762
PANDORA,20240915,0.0
POPCAT,20240808,82393.65527362654
MEME,20231202,396546.8524189608
MAV,20240724,128994.43655216397
RNDR,20240308,131701.95616568776
SNX,20231118,261795.26240235489
JUP,20240305,160907.22501602245
PANDORA,20241115,0.0
NFTI,20240606,14083.39374248119
ARB,20231222,792638.0848158969
MINA,20240728,84293.09472589465
ZRO,20240915,251436.71272147645
BOME,20240907,197910.53663084336
ADA,20240405,308720.8834007942
BTC,20230515,36157.90140033926
REQ,20231212,292088.8071027408
BANANA,20240425,14111.771350633262
MAVIA,20240828,77541.96169867489
CRV,20230625,100999.69952295086
ARB,20240820,170292.46813787756
TAO,20240410,148421.89566987543
ZETA,20240913,78282.09664208097
CANTO,20240220,28755.979202066337
CELO,20241021,206879.6749098084
BSV,20240802,50226.01676125234
DYM,20240813,99496.40458173807
ACE,20240405,139040.23382997588
DOGE,20230806,483878.6871974799
ETHFI,20240924,103339.7937154498
ADA,20240420,183042.41723714335
OGN,20240606,143685.78410293072
TON,20240214,82864.22479366449
CFX,20230912,641896.1879794085
LINK,20240614,366484.0782081602
MYRO,20241114,64878.4184279598
TON,20240607,139261.19053381454
POLYX,20241101,82062.11411141291
CAKE,20240608,165519.59593531914
GMX,20230820,188080.43020991064
MAVIA,20241006,100504.59852819242
ADA,20240229,380138.03777824494
CYBER,20230908,313090.3304043213
CFX,20240414,70567.05915901338
BTC,20240319,2297623.6823736154
GAS,20241005,121637.13819497495
COMP,20240716,153883.2315826332
YGG,20241018,138871.90925084232
kFLOKI,20240410,211619.36289874147
UMA,20240913,218051.55698594998
kPEPE,20231005,644279.0616150667
RUNE,20230816,413237.83254977927
BNB,20240915,379165.42756773025
BNT,20240614,93043.02820622567
MATIC,20240731,188616.5667985769
BIGTIME,20240224,103036.8914746047
OP,20240416,220155.628627149
NFTI,20231229,45556.086866899284
MAVIA,20240823,85976.87135795219
ETHFI,20240613,92042.28889916919
ORDI,20240607,205459.16331689752
IO,20241016,161955.45136415778
GRASS,20241209,106843.97772232693
ATOM,20240926,89181.89151974567
RDNT,20231015,192990.33598253876
APT,20231021,594798.1850836597
TIA,20240714,96550.73919110688
kFLOKI,20240603,181320.12962122494
MKR,20240821,179959.8086668099
BADGER,20240120,90049.2859590661
WLD,20240921,241915.48518818372
UNIBOT,20240217,14297.388263558072
RDNT,20241101,95321.25277942099
BADGER,20240802,63588.45721474641
REQ,20240103,169446.9023979854
CFX,20241013,167842.29836936996
ZETA,20240225,65243.33510359617
RDNT,20240614,158295.05492804633
TRB,20240414,51962.82963338766
UNI,20241006,121649.98123921269
PYTH,20241127,78902.58873701344
RSR,20240226,116777.27781711891
TIA,20241109,85975.43270067927
TRB,20231119,435712.0140797047
RNDR,20231102,302855.30627207865
BNB,20240730,326841.86067622644
kSHIB,20240204,825944.3239296862
FXS,20240222,56694.92863113948
AVAX,20230901,603614.1652183424
XAI,20240614,209758.67384477676
LTC,20231231,812487.1916734275
FXS,20231031,129593.09706024724
CFX,20241020,186696.54197598778
GMT,20231128,866557.4135766035
RUNE,20231102,634855.2060869684
SOL,20240130,1118943.422360001
STX,20241004,184226.48414670533
AAVE,20240131,781559.3930353072
STRK,20240611,174424.89604124185
INJ,20230817,456224.9256823246
SAGA,20240606,199423.00052512306
OX,20231209,37718.08654974443
SUPER,20241114,85059.31225557139
SUSHI,20240327,235542.65590416818
MAVIA,20240329,125588.22335216403
NOT,20240603,184967.10446550167
BLUR,20240603,201234.4157831133
ILV,20240910,54541.90101420595
MANTA,20240210,336497.09905948763
BANANA,20240812,27591.81948716838
XRP,20231104,1148657.156004105
ZEN,20241022,90825.0788824949
SEI,20231021,660797.1260678711
LINK,20241013,271505.3358409736
SHIA,20240226,7921.001272687179
COMP,20240325,188550.2635006379
ZK,20241111,98369.89758281184
STG,20240315,107778.33799200681
MATIC,20240910,0.0
LOOM,20231211,295425.6685255967
kPEPE,20240625,372269.9644348843
FTT,20240620,24816.316176715267
TURBO,20240618,183706.72647064505
ZETA,20240626,117673.4917548234
BADGER,20240623,113895.58810508296
IO,20240624,309135.25503916596
ILV,20240628,62511.56293113908
BNT,20240627,67878.74319771849
ONDO,20240618,130082.14273284964
MINA,20240617,128637.93469836835
REQ,20240628,26336.594258840585
SHIA,20240628,3899.416627757235
CRV,20240617,182297.12737536884
FRIEND,20240620,0.0
WLD,20240626,227255.75609182604
MNT,20240616,275018.18740801123
FTM,20240619,227995.51376580502
FTM,20240621,229078.87044983642
XRP,20240624,445253.82527943817
BNT,20240619,68844.75903480784
TNSR,20240618,99413.50934441207
DOGE,20240620,422447.27416306006
WIF,20240622,129525.63280940689
EIGEN,20240615,62989.90703027625
MANTA,20240623,268179.0401621141
WIF,20240623,128407.87526192336
MANTA,20240627,266718.72512257285
LINK,20240619,409034.70155149547
BADGER,20240621,103146.60705866077
INJ,20240616,293787.3201513679
ETHFI,20240617,92140.56686162871
RNDR,20240618,136616.8204032885
UNIBOT,20240618,14189.274565374972
FTM,20240623,220343.4648860975
MANTA,20240619,289117.01636987034
XAI,20240621,232060.95587542007
TIA,20240627,184751.4264071465
SUSHI,20240627,137429.27100761232
IMX,20240618,187530.37330798263
RUNE,20240618,103997.60527467998
JTO,20240622,196057.70406273523
FTM,20240622,225760.26334990357
IO,20240618,249116.24785653903
MAV,20240626,108473.06076833312
RDNT,20240623,183690.13689235479
UNI,20240625,106545.00192530606
USTC,20240622,163887.5261181842
CRV,20240616,225985.15705599976
WIF,20240619,125421.34509733572
YGG,20240618,108302.59717160821
kBONK,20240627,229744.47679666488
PIXEL,20240620,280021.3154402509
TURBO,20240624,159717.07095238287
BSV,20240627,61388.3638967785
RNDR,20240624,148231.0142199411
ARK,20240624,77742.57019684008
TRB,20240622,238854.99526587295
GALA,20240624,164849.56038871282
PENDLE,20240624,116851.7251539079
kLUNC,20240621,195321.80030637883
ALT,20240620,174607.14060503844
kPEPE,20240626,341874.9161053939
