"","DISC_RATE","CHG","PRE_5","POST_5","PRE_10","POST_10","PRE_20","POST_20","PRE_50","POST_50","DATE_STAMP"
"2020-03-23",0.25,0,0.0678072357399025,0.0540926535938104,0.0616913335525932,0.0569270620118224,0.0475258573497824,0.0474733394878362,0.0335398050913819,0.0385821177811685,96
"2020-03-31",0.25,0,0.0537992855606972,0.0677945097310323,0.072155143471733,0.0515151231900284,0.0586350131300579,0.0455840787289715,0.0385170180592191,0.0356219453796629,97
"2020-04-29",0.25,0,0.0268633178301273,0.0430468147774085,0.0343731931234127,0.0343687647761862,0.0431684103687423,0.0348186931512079,0.045955786820977,0.0274853986187012,98
"2020-06-10",0.25,0,0.0251477537602755,0.0229557544206496,0.0212802273280724,0.0269406352557489,0.0312118204742342,0.0204072229025252,0.0386178229690416,0.0179635726876691,99
"2020-07-29",0.25,0,0.0199683220591249,0.0182705801615273,0.0178154820296533,0.0141007848507073,0.0170445443987817,0.0143419111257825,0.0220957520410707,0.0173969689761379,100
"2020-08-27",0.25,0,0.00595873751558789,0.0261480745420713,0.0147513840887902,0.0200107558162598,0.0133533295912434,0.0176445203538049,0.0163040774620652,0.0199252982420644,101
"2020-09-16",0.25,0,0.0124491112468611,0.0114347340426651,0.0132306616737713,0.021353902216169,0.0173277784251672,0.0212844122577486,0.016557995647081,0.0199597267662079,102
"2020-11-05",0.25,0,0.0202089943608506,0.0222605165884821,0.0218510089228611,0.0205842791584961,0.0203874151244177,0.0173114809003585,0.0198111234783191,0.013934808411802,103
"2022-03-16",0.5,0.25,0.0136035792902287,0.0149271458314939,0.0216104870854417,0.0112983790724282,0.0221841736862016,0.0145786333459815,0.0181947657542877,0.014529378505771,104
"2022-05-04",1,0.5,0.0135643371069574,0.0104627804435211,0.0131568639980366,0.0154433183003357,0.0146459880382254,0.0154036120835787,0.0176424477527263,0.0130343576595416,105
"2022-06-15",1.75,0.75,0.0147039806211336,0.0141320199311246,0.0107497309020664,0.0120784615405329,0.0140460126571403,0.0108310695968643,0.0142851345588535,0.00960400680788259,106
"2022-07-27",2.5,0.75,0.0092330525489034,0.00692362570158961,0.00883518289473577,0.00729534464050471,0.00891868129941687,0.00893250459940229,0.0119393426961913,0.0126586668795783,107
"2022-09-21",3.25,0.75,0.00960119706659259,0.00797413769632195,0.00949272875726697,0.0191411705098719,0.0114193342563144,0.0154883785322799,0.0101332711532851,0.0107998633368549,108
"2022-11-02",4,0.75,0.00604375212424979,0.00550723587734809,0.00833478091899259,0.00558066139816038,0.01077636426457,0.00455834986759019,0.0129716878586561,0.00771938545118379,109
"2022-12-14",4.5,0.5,0.00437124856382635,0.00861556418865465,0.00470952037307113,0.0121485571528509,0.00409046378536693,0.0104582828891395,0.00804632178950721,0.0100820119815882,110
"2023-02-01",4.75,0.25,0.016802808697405,0.00898674660069636,0.0134519676851899,0.00736242733881185,0.0108055355383985,0.00837328187405548,0.00944058661778174,0.0092915209442531,111
"2023-03-22",5,0.25,0.0079797339315862,0.00723335590499766,0.0117927729993003,0.00778177306770354,0.0113063314207608,0.007056683751252,0.0103909690638771,0.00681270020015944,112
"2023-05-03",5.25,0.25,0.00237037851205265,0.0145781898815744,0.00453429692914873,0.0103410241233167,0.00597043874495148,0.0078019051066151,0.00891767724497848,0.00657860305569339,113
"2023-06-14",5.25,0,0.00341081104577528,0.00925963857820985,0.00411271400977649,0.00741810824338702,0.00433137821591314,0.00647992200062336,0.00660481650810011,0.00638206130804523,114
"2023-07-26",5.5,0.25,0.00623678605471368,0.00654298982227561,0.00590749746514189,0.00679992197486265,0.00584632863279457,0.00601249973359999,0.00563025568785943,0.00662577049829755,115
"2023-09-20",5.5,0,0.00868116688172839,0.00777938951136528,0.00752335782772027,0.00718514554409258,0.00676321111840191,0.00703006860166603,0.00631902416233399,0.00867279983978587,116
"2023-11-01",5.5,0,0.00965570648031108,0.00399088233752396,0.00814302894793097,0.00372309168282901,0.00770433737384055,0.00584810694166327,0.0071756740930831,0.00819498865314954,117
"2023-12-13",5.5,0,0.00491722230670277,0.00947520352652071,0.0121221202244421,0.00806713776686066,0.0100426694431412,0.00775376411264421,0.00847737312170148,0.0105487597259747,118
"2024-01-31",5.5,0,0.00852025552376943,0.00397199535076031,0.0171886004746656,0.011101602680942,0.0130991641449661,0.00900376020299803,0.0110680012035474,0.00818066074867855,119
"2024-03-20",5.5,0,0.00176582092915506,0.0054431382171243,0.00480726983587656,0.00501770521005879,0.00779320114262825,0.00739814350174846,0.0105609856888993,0.0162862836891425,120
"2024-05-01",5.5,0,0.0118941320503773,0.00441458727988343,0.0100554060646578,0.00610682920218905,0.00903540022371764,0.00781507207272455,0.00797212837346266,0.0161314017284603,121
"2024-06-12",5.5,0,0.00473716530294769,0.00748789727589548,0.0335257287839756,0.00752288231520082,0.0238702403631775,0.00838315267033111,0.0162671081165505,0.00810050950668015,122
"2024-07-31",5.5,0,0.00588023833073177,0.011884455740534,0.00624760432598023,0.00992337514425295,0.00667501947260902,0.00859868292135076,0.0160604302109808,0.00831254347341428,123
"2024-09-18",5,-0.5,0.00590662059282082,NA,0.00914442832886946,NA,0.00680335817916546,NA,0.00749166158968491,NA,124
